multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
3829,2999961,1932-01-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,100.0
61,VY90540,2022-11-08,00:00,99.0,80,RUTA 9,R01,ERROR,19.0,15.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
191,VY90540,1932-01-01,08:08,98.0,60,RUTA 9,,IMPAGA,38.0,35.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
248,VY90540,2020-08-30,18:11,123.0,60,AV LIBERTADOR,,ERROR,63.0,60.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
298,VY90540,1932-01-01,00:00,99.0,80,RUTA 9,R01,ERROR,19.0,15.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
433,VY90540,1932-01-01,08:16,66.0,60,RUTA 9,R03,APELADA,6.0,3.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
509,VY90540,1932-01-01,14:16,143.0,80,RUTA 9,,ERROR,63.0,59.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
544,VY90540,1932-01-01,18:25,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
686,VY90540,1932-01-01,00:00,131.0,80,AV LIBERTADOR,,IMPAGA,51.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
690,VY90540,2020-07-18,18:32,119.0,80,AV LIBERTADOR,,APELADA,39.0,35.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
995,VY90540,1932-01-01,14:36,89.0,60,AV LIBERTADOR,R03,IMPAGA,29.0,26.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
1035,VY90540,1932-01-01,08:41,118.0,40,AV LIBERTADOR,R02,PAGADA,78.0,76.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
1326,VY90540,1932-01-01,18:57,145.0,80,AV LIBERTADOR,R03,APELADA,65.0,61.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
1570,VY90540,1932-01-01,14:58,58.0,40,RUTA 9,R01,APELADA,18.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
1956,VY90540,2022-06-21,00:00,46.0,40,RUTA 9,R02,ERROR,6.0,4.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
1970,VY90540,1932-01-01,09:21,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
2082,VY90540,1932-01-01,09:25,58.0,40,AV SIEMPRE VIVA,R02,ERROR,18.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
2161,VY90540,2021-05-15,00:00,95.0,40,AV LIBERTADOR,R01,ERROR,55.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
2637,VY90540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
2697,VY90540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,11.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
2887,VY90540,1932-01-01,20:03,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
3066,VY90540,1932-01-01,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,60.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
3236,VY90540,1932-01-01,20:19,71.0,60,AV SIEMPRE VIVA,R01,ERROR,11.0,8.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
3242,VY90540,1932-01-01,00:00,94.0,40,AV LIBERTADOR,R02,PAGADA,54.0,52.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
3432,VY90540,1932-01-01,10:21,127.0,80,RUTA 9,,APELADA,47.0,43.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
3488,VY90540,1932-01-01,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,11.0,7.0,urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,100.0
68,HK06YMX,2020-11-11,14:03,76.0,40,AV SIEMPRE VIVA,,PAGADA,36.0,34.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
72,HK06YMX,1932-01-01,14:03,104.0,60,AV SIEMPRE VIVA,R02,PAGADA,44.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
332,HK06YMX,2023-10-09,00:00,151.0,80,AV SIEMPRE VIVA,,PAGADA,71.0,67.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
364,HK06YMX,1932-01-01,14:12,90.0,40,AV LIBERTADOR,R02,PAGADA,50.0,48.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
455,HK06YMX,1932-01-01,00:00,82.0,40,AV SIEMPRE VIVA,,ERROR,42.0,40.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
647,HK06YMX,1932-01-01,14:22,95.0,80,RUTA 9,R03,IMPAGA,15.0,11.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
973,HK06YMX,1932-01-01,00:00,121.0,60,AV LIBERTADOR,R02,PAGADA,61.0,58.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
1184,HK06YMX,1932-01-01,18:52,116.0,60,AV SIEMPRE VIVA,R01,ERROR,56.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
1379,HK06YMX,1932-01-01,14:49,91.0,60,RUTA 9,,PAGADA,31.0,28.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
1476,HK06YMX,1932-01-01,19:04,125.0,80,AV LIBERTADOR,R01,ERROR,45.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
1535,HK06YMX,2021-05-07,00:00,128.0,60,RUTA 9,R01,ERROR,68.0,65.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
1654,HK06YMX,1932-01-01,15:00,160.0,80,RUTA 9,,PAGADA,80.0,76.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
2026,HK06YMX,1932-01-01,19:27,116.0,40,RUTA 9,,ERROR,76.0,74.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
2112,HK06YMX,1932-01-01,00:00,148.0,80,AV SIEMPRE VIVA,R03,APELADA,68.0,64.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
2141,HK06YMX,1932-01-01,00:00,149.0,80,AV LIBERTADOR,R01,IMPAGA,69.0,65.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
2419,HK06YMX,1932-01-01,00:00,100.0,80,AV LIBERTADOR,R01,PAGADA,20.0,16.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
2518,HK06YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
2738,HK06YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,79.0,77.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3217,HK06YMX,1932-01-01,00:00,136.0,60,AV LIBERTADOR,,ERROR,76.0,73.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3233,HK06YMX,1932-01-01,00:00,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,63.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3266,HK06YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,25.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3449,HK06YMX,2020-11-29,20:27,84.0,40,AV LIBERTADOR,R01,ERROR,44.0,42.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3679,HK06YMX,1932-01-01,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,66.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3683,HK06YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,2.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
3703,HK06YMX,1932-01-01,00:00,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,72.0,urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,85.71
93,3646HBH,1932-01-01,08:04,73.0,60,AV LIBERTADOR,R01,IMPAGA,13.0,10.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
193,3646HBH,1932-01-01,00:00,117.0,40,AV SIEMPRE VIVA,R01,PAGADA,77.0,75.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
444,3646HBH,1932-01-01,00:00,74.0,60,AV LIBERTADOR,R02,PAGADA,14.0,11.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
1018,3646HBH,1932-01-01,18:45,126.0,60,AV SIEMPRE VIVA,R03,ERROR,66.0,63.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
1125,3646HBH,2021-08-03,08:44,142.0,80,AV LIBERTADOR,,ERROR,62.0,58.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
1452,3646HBH,1932-01-01,08:59,154.0,80,RUTA 9,R02,ERROR,74.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
1530,3646HBH,1932-01-01,09:03,123.0,80,AV LIBERTADOR,,PAGADA,43.0,39.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
1630,3646HBH,1932-01-01,09:07,112.0,40,AV LIBERTADOR,R03,IMPAGA,72.0,70.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
1840,3646HBH,1932-01-01,09:15,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2009,3646HBH,1932-01-01,00:00,120.0,60,AV SIEMPRE VIVA,R02,IMPAGA,60.0,57.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2036,3646HBH,1932-01-01,09:23,86.0,40,RUTA 9,R01,ERROR,46.0,44.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2199,3646HBH,2020-03-26,00:00,145.0,80,AV LIBERTADOR,,PAGADA,65.0,61.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2296,3646HBH,1932-01-01,00:00,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2384,3646HBH,1932-01-01,00:00,68.0,40,AV LIBERTADOR,R01,IMPAGA,28.0,26.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2442,3646HBH,2020-11-24,15:27,120.0,40,AV LIBERTADOR,,PAGADA,80.0,78.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2608,3646HBH,1932-01-01,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,9.0,6.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2745,3646HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,37.0,35.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2908,3646HBH,2022-11-12,00:00,138.0,80,AV SIEMPRE VIVA,R03,APELADA,58.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
2961,3646HBH,1932-01-01,10:02,127.0,60,AV LIBERTADOR,R03,ERROR,67.0,64.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3171,3646HBH,1932-01-01,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,51.0,47.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3346,3646HBH,1932-01-01,10:16,106.0,80,RUTA 9,R01,IMPAGA,26.0,22.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3384,3646HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,21.0,17.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3489,3646HBH,2022-04-24,00:00,82.0,40,AV LIBERTADOR,R03,APELADA,42.0,40.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3555,3646HBH,2020-06-29,16:05,104.0,80,RUTA 9,R03,APELADA,24.0,20.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3728,3646HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,75.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3860,3646HBH,1932-01-01,00:00,112.0,80,RUTA 9,R01,PAGADA,32.0,28.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
3870,3646HBH,1932-01-01,10:38,47.0,40,RUTA 9,R03,ERROR,7.0,5.0,urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,100.0
228,CT5B876,1932-01-01,18:10,141.0,80,RUTA 9,R02,APELADA,61.0,57.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
241,CT5B876,1932-01-01,18:11,65.0,40,RUTA 9,R03,ERROR,25.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
413,CT5B876,1932-01-01,18:19,104.0,60,AV SIEMPRE VIVA,,PAGADA,44.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
732,CT5B876,1932-01-01,14:25,88.0,80,AV SIEMPRE VIVA,R01,IMPAGA,8.0,4.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
887,CT5B876,1932-01-01,00:00,83.0,40,RUTA 9,R02,ERROR,43.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
1193,CT5B876,1932-01-01,18:52,46.0,40,RUTA 9,R03,ERROR,6.0,4.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
1449,CT5B876,1932-01-01,08:59,96.0,40,AV SIEMPRE VIVA,R02,PAGADA,56.0,54.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
1790,CT5B876,2023-03-24,15:05,59.0,40,AV LIBERTADOR,R03,PAGADA,19.0,17.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
1792,CT5B876,1932-01-01,15:05,132.0,60,AV LIBERTADOR,,IMPAGA,72.0,69.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
1948,CT5B876,1932-01-01,19:22,155.0,80,RUTA 9,R01,APELADA,75.0,71.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
2000,CT5B876,1932-01-01,19:25,86.0,40,RUTA 9,R01,APELADA,46.0,44.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
2075,CT5B876,1932-01-01,19:29,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
2556,CT5B876,1932-01-01,00:00,150.0,80,AV LIBERTADOR,R03,IMPAGA,70.0,66.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
2790,CT5B876,1932-01-01,19:59,116.0,60,AV SIEMPRE VIVA,R02,ERROR,56.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
2913,CT5B876,1932-01-01,00:00,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
3084,CT5B876,1932-01-01,20:11,85.0,40,AV LIBERTADOR,,APELADA,45.0,43.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
3251,CT5B876,1932-01-01,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,40.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
3453,CT5B876,2022-06-28,00:00,87.0,40,AV LIBERTADOR,,APELADA,47.0,45.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
3643,CT5B876,1932-01-01,10:30,122.0,60,RUTA 9,R02,APELADA,62.0,59.0,urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,85.71
285,41RSTZ,1932-01-01,14:10,153.0,80,AV LIBERTADOR,R02,ERROR,73.0,69.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
396,41RSTZ,1932-01-01,14:13,90.0,80,AV LIBERTADOR,,ERROR,10.0,6.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
412,41RSTZ,2022-04-20,08:15,104.0,60,AV SIEMPRE VIVA,R03,ERROR,44.0,41.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
624,41RSTZ,1932-01-01,08:23,140.0,80,AV LIBERTADOR,R01,ERROR,60.0,56.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
662,41RSTZ,1932-01-01,14:23,112.0,60,RUTA 9,,ERROR,52.0,49.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
906,41RSTZ,1932-01-01,00:00,57.0,40,AV LIBERTADOR,R01,APELADA,17.0,15.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
936,41RSTZ,1932-01-01,00:00,74.0,60,RUTA 9,R01,APELADA,14.0,11.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
938,41RSTZ,1932-01-01,08:36,148.0,80,RUTA 9,R03,ERROR,68.0,64.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1048,41RSTZ,1932-01-01,14:38,118.0,60,AV SIEMPRE VIVA,R01,PAGADA,58.0,55.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1373,41RSTZ,1932-01-01,14:48,43.0,40,AV LIBERTADOR,R01,ERROR,3.0,1.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1394,41RSTZ,1932-01-01,08:57,137.0,80,AV LIBERTADOR,R01,ERROR,57.0,53.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1552,41RSTZ,2020-10-28,00:00,98.0,80,AV SIEMPRE VIVA,R02,PAGADA,18.0,14.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1616,41RSTZ,1932-01-01,00:00,120.0,80,AV LIBERTADOR,,PAGADA,40.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1650,41RSTZ,2022-05-17,00:00,78.0,60,RUTA 9,R02,PAGADA,18.0,15.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
1951,41RSTZ,2020-12-14,19:22,116.0,40,RUTA 9,R01,ERROR,76.0,74.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
2061,41RSTZ,1932-01-01,00:00,44.0,40,RUTA 9,,ERROR,4.0,2.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
2091,41RSTZ,2021-03-01,19:30,85.0,80,AV LIBERTADOR,R03,APELADA,5.0,1.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
2568,41RSTZ,1932-01-01,00:00,105.0,60,AV LIBERTADOR,R03,ERROR,45.0,42.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
2810,41RSTZ,1932-01-01,09:55,60.0,40,AV SIEMPRE VIVA,,ERROR,20.0,18.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
2888,41RSTZ,1932-01-01,00:00,99.0,60,RUTA 9,R03,IMPAGA,39.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3207,41RSTZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,64.0,60.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3210,41RSTZ,1932-01-01,10:09,134.0,60,RUTA 9,R01,IMPAGA,74.0,71.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3374,41RSTZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,39.0,36.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3408,41RSTZ,1932-01-01,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,57.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3501,41RSTZ,1932-01-01,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,27.0,23.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3596,41RSTZ,1932-01-01,16:07,126.0,60,RUTA 9,R03,ERROR,66.0,63.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3907,41RSTZ,1932-01-01,20:46,85.0,80,AV LIBERTADOR,R03,PAGADA,5.0,1.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
3928,41RSTZ,1932-01-01,16:22,61.0,40,AV LIBERTADOR,R03,PAGADA,21.0,19.0,urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZAETEM,100.0
60,FVIOUHP,1932-01-01,18:02,124.0,80,RUTA 9,R01,APELADA,44.0,40.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
353,FVIOUHP,2023-02-22,14:12,127.0,80,AV LIBERTADOR,,PAGADA,47.0,43.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
430,FVIOUHP,1932-01-01,00:00,71.0,40,RUTA 9,,APELADA,31.0,29.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
550,FVIOUHP,1932-01-01,08:20,75.0,60,RUTA 9,,IMPAGA,15.0,12.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
571,FVIOUHP,1932-01-01,00:00,87.0,60,RUTA 9,R01,IMPAGA,27.0,24.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
629,FVIOUHP,1932-01-01,00:00,88.0,40,AV SIEMPRE VIVA,R02,APELADA,48.0,46.0,urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,85.71
